Book_Author,Book_Title,Book_Tag,Challenge
Susan Hughes,"No Girls Allowed: Tales of Daring Women Dressed as Men for Love, Freedom and Adventure","Graphic Novels, Nonfiction, Feminism, History, Historical, Biography, Childrens",1
Susan Jeffers,"Brother Eagle, Sister Sky: A Message From Chief Seattle","Picture Books, Childrens, Environment, Cultural, Historical Fiction, Native Americans, Nature",1
Susan Juby,Another Kind of Cowboy,"Young Adult, Fiction, LGBT, Canada, Realistic Fiction, Horses, Teen",1
Susan Kuklin,Beyond Magenta : Transgender  and Nonbinary Teens Speak Out,"Nonfiction, LGBT, Banned Books, Queer, Memoir, Transgender, Gender",1
Susan Kuklin,Beyond Magenta: Transgender Teens and Nonbinary Teens Speak Out,"Nonfiction, LGBT, Banned Books, Queer, Memoir, Transgender, Gender",1
Susan Meyers,Everywhere Babies,"Picture Books, Childrens, Family, Fiction, LGBT, Banned Books, Kids",1
Susan Middleton Elya,Home at Last,"Picture Books, Family, Childrens, Cultural",1
Susan Shaw,Safe,"Young Adult, Abuse, Realistic Fiction, Teen, Mental Health, Contemporary",1
Susan Tan,Cilla Lee-Jenkins: Future Author Extraordinare,"Middle Grade, Fiction, Childrens, Realistic Fiction, Family, Humor",1
Susan Verde,I am Human: A Book of Empathy,"Picture Books, Childrens, Fiction, Emotion, Storytime, Self Help, Mental Health",1
Susane Colasanti,When It Happens,"Young Adult, Romance, Contemporary, Chick Lit, Realistic Fiction, High School",1
Susann Cokal,The Kingdom of Little Wounds,"Fantasy, Historical Fiction, Young Adult, Historical, Fiction, Fairy Tales, Young Adult Fantasy",1
Susin Nielsen,Optimists Die First,"Young Adult, Contemporary, Romance, Mental Health, Fiction, Realistic Fiction, Mental Illness",1
Suzanne Collins,Catching Fire,"Young Adult, Dystopia, Fiction, Fantasy, Science Fiction, Romance, Adventure",1
Suzanne Collins,Mockingjay,"Young Adult, Dystopia, Fiction, Science Fiction, Romance, Adventure",1
Suzanne Collins,The Hunger Games,"Young Adult, Fiction, Dystopia, Fantasy, Science Fiction, Romance, Adventure",1
Suzanne Slade,Climbing Lincoln's Steps: The African American Journey,"Picture Books, Nonfiction, African American",1
Suzanne Slade,Exquisite: The Poetry and Life of Gwendolyn Brooks,"Picture Books, Poetry, Biography, Nonfiction, History, Childrens, Biography Memoir",1
Suzy Hopkins,What to Do When I'm Gone: A Mother's Wisdom to Her Daughter,"Graphic Novels, Nonfiction, Comics, Memoir, Parenting, Death, Adult",1
Svetlana Cmakova,Brave,"Graphic Novels, Middle Grades, Realistic Fiction, Comics, Young Adult, Contemporary, Fiction",1
Sylvia Plath,The Bell Jar,"Classics, Fiction, Feminism, Mental Health, Psychology, Literature, Mental Illness",1
T. Cole Rachel,"Bend, Don't Shatter: Poets on the Beginning of Desires","Poetry, LGBT",1
T.J. Klune,The Extraordinaries,"Fantasy, Young Adult, LGBT, Romance, Queer, Contemporary, Fiction",1
T.J. Klune,The House in the Cerulean Sea,"Fantasy, Fiction, LGBT, Romance, Young Adult, Audiobook, Queer",1
Ta Nehisi Coates,Between the World and Me,"Nonfiction, Memoir, Race, Audiobook, History, Social Justice, Biography",1
Ta Nehisi Coates,We Were Eight Years in Power: An American Tragedy,"Nonfiction, Politics, History, Essays, Race, Social Justice, Audiobook",1
Ta-Nehisi Coates,Between the World and Me,"Nonfiction, Memoir, Race, Audiobook, History, Social Justice, Biography",1
Tabitha Suzuma,Forbidden,"Romance, Young Adult, Contemporary, Fiction, Dark, Realistic Fiction, New Adult",1
Taffy Brodesser-Akner,Fleishman is in Trouble,"Fiction, Contemporary, Audiobook, Literary Fiction, Novels, New York, Marriage",1
Tahereh Mafi,Defy Me,"Fantasy, Dystopia, Young Adult, Romance, Science Fiction, Fiction, Young Adult Fantasy",1
Tahereh Mafi,Ignite Me,"Dystopia, Fantasy, Young Adult, Romance, Science Fiction, Fiction, Paranormal",1
Tahereh Mafi,Imagine Me,"Fantasy, Dystopia, Young Adult, Romance, Young Adult, Science Fiction, Young Adult Fantasy",1
Tahereh Mafi,Restore Me,"Fantasy, Dystopia, Young Adult, Romance, Young Adult, Science Fiction, New Adult",1
Tahereh Mafi,Shatter Me,"Fantasy, Young Adult, Dystopia, Romance, Science Fiction, Fiction, Paranormal",1
Tahereh Mafi,Unravel Me,"Dystopia, Fantasy, Young Adult, Romance, Science Fiction, Fiction, Paranormal",1
Tamara B. Orr,Home and Family Relationships,,1
Tamara L. Roleff,Abortion: Opposing Viewpoints,,1
Tamara L. Roleff,Gay Marriage,,1
Tamara L. Roleff,Satanism,,1
Tamara L. Roleff,Sex,,1
Tameka Fryer Brown,Around Our Way on Neighbor's Day,"Picture Books, Poetry, Childrens, Fiction, Cultural, African American",1
Tammara Webber,Easy,"Romance, New Adult, Contemporary, Young Adult, Contemporary Romance, College, Fiction",1
Tammy Gagne,Understanding Gender Dysphoria,,1
Tamora Pierce,Mastif,"Fantasy, Young Adult, Fiction, Magic, Adventure, Young Adult Fantasy, Mystery",1
Tamora Pierce,The Will of the Empress,"Fantasy, Young Adult, Fiction, Magic, Young Adult Fantasy, High Fantasy, Teen",1
Tamora Pierce,Trickster's Queen,"Fantasy, Young Adult, Fiction, Young Adult Fiction, Young Adult Fantasy, Magic, Romance, Adventure",1
Tamsyn Muir,Gideon the Ninth,"Fantasy, Science Fiction, Fiction, LGBT, Queer, Horror, Lesbian",1
Tanita S. Davis,Happy Families,"Young Adult, LGBT, Realistic Fiction, Fiction, Queer, Family, Contemporary",1
Tanya Boteju,Bruised,"Contemporary, LGBT, Young Adult, Lesbian, Queer, Romance, Sports",1
Tanya Boteju,"Kings, Queens, and In-Betweens","LGBT, Young Adult, Contemporary, Queer, Fiction, Romance, Lesbian",1
Tanya Landman,The Goldsmith's Daughter,"Historical Fiction, Historical, Young Adult, Romance, Fiction, 16th Century, Cultural",1
Tanya Lee Stone,A Bad Boy Can Be Good for a Girl,"Young Adult, Poetry, Teen, Banned Books, Fiction, Realistic Fiction, Romance",1
Tara Sim,Chainbreaker,"Fantasy, Young Adult, LGBT, Steampunk, Historical Fiction, Romance, Historical",1
Tara Sim,Firestarter,"Fantasy, Young Adult, LGBT, Steampunk, Romance, Historical Fiction, Fiction",1
Tara Sim,Scavenge the Stars,"Fantasy, Young Adult, Retellings, Young Adult Fantasy, LGBT, Romance, Fiction",1
Tash McAdam,Blood Sports,"LGBT, Young Adult, Mystery, Realistic Fiction, Transgender, Contemporary, Queer",1
Taye Diggs,MIxed Me,"Picture Books, Cultural, Childrens, Family, Fiction, Race, African American",1
Tee Franklin,Bingo Love,"Graphic Novels, Romance, LGBT, Comics, Queer, Fiction, Graphic Novels Comics",1
Tehlor Kay Mejia,We Set the Dark on Fire,"Fantasy, Young Adult, LGBT, Lesbian, Queer, Fiction, Romance",1
Tehlor Kay Mejia,We Unleash the Merciless Storm,"Fantasy, Young Adult, LGBT, Queer, Lesbian, Romance, Dystopia",1
Terence Blacker,Boy2Girl,"Young Adult, Fiction, Contemporary, Gender, Teen, LGBT, Humor",1
Teresa Schaeffer,The questions Within,Fiction,1
Terry Trueman,7 Days at the Hot Corner,"Young Adult, Sports, Realistic Fiction, Gay, Baseball",1
Tess Sharpe,Far From You,"Young Adult, Mystery, LGBT, Contemporary, Romance, Thriller, Fiction",1
Tess Sharpe,The Girls I've Been,"Young Adult, Thriller, LGBT, Contemporary, Mystery, Lesbian, Fiction",1
Tessa Gratton,Night Shine,"Fantasy, Young Adult, LGBT, Romance, Queer, Lesbian, Young Adult Fantasy",1
The New York Times Editorial Staff,Transgender Activists and Celebrities,,1
The New York Times Editorial Staff,Transgender Rights: Striving for Equality,,1
Thelma Lynne Godin,The Hula-Hoopin Queen,"Picture Books, Realistic Fiction, Family, Childrens, Cultural, African American, Fiction",1
Theresa Thorn,It Feels Good To Be Yourself: A Book About Gender Identity,"Picture Books, LGBT, Childrens, Nonfiction, Gender, Gender Identity, Queer",1
Thi Bui,The Best We Could Do: An Illustrated Memoir,"Graphic Novels, Memoir, Nonfiction, Comics, History, Biography, War",1
Thomas E. Bevan,Being Transgender: What You Should Know,"Nonfiction, Science, Transgender",1
Thomas Gibbons Aylesworth,The Story of Werewolves,,1
Thomas Köster,50 Artists You Should Know,"Art, Nonfiction, Art History, History",1
Thomas Sowell,"Black Rednecks and White Liberals: Hope, Mercy, Justice, and Autonomy in the American Health Care System","Politics, Nonfiction, History, Economics, Sociology, Race, Cultural",1
Tiffany D. Jackson,Allegedly,"Young Adult, Mystery, Contemporary, Fiction, Thriller, Realistic Fiction, Audiobook",1
Tiffany D. Jackson,Grown,"Young Adult, Contemporary, Mystery, Fiction, Thriller, Audiobook, Mystery Thriller",1
Tiffany D. Jackson,Let Me Hear A Rhyme,"Young Adult, Contemporary, Historical Fiction, Fiction, Audiobook, Realistic Fiction",1
Tiffany D. Jackson,Monday's Not Coming,"Young Adult, Mystery, Contemporary, Fiction, Audiobook, Thriller, Mystery Thriller",1
Tiffany Jewell,"This Book Is Anti-Racist: 20 Lessons on How to Wake Up, Take Action, and Do the Work","Nonfiction, Anti Racist, Race, Social Justice, Middle Grade, Education, Activism",1
Tiffany Jewell,"This Book Is Anti-Racist: 20 Lessons on How to Wake Up, Take Action, and Do the Work","Nonfiction, Anti Racist, Race, Social Justice, Middle Grade, Education, Activism",1
Tiffany Schmidt,Get a Clue,"Romance, Young Adult, Mystery, LGBT, Contemporary, Fiction, Retellings",1
Tillie Walden,On a Sunbeam,"Graphic Novels, Science Fiction, LGBT, Comics, Queer, Young Adult Fiction, Romance",1
Tillie Walden,Spinning,"Graphic Novels, LGBT, Memoir, Nonfiction, Comics, Queer, Sports",1
Tim Federle,Better Nate Than Ever,"Middle Grade, Realistic Fiction, LGBT, Young Adult, Humor, Fiction, Childrens",1
Tim Federle,Nate Expectations,"Middle Grade, LGBT, Realistic Fiction, Young Adult, Fiction, Humor, Contemporary",1
Tim Federle,The Great American Whatever,"Middle Grade, Realistic Fiction, LGBT, Young Adult, Humor, Fiction, Childrens",1
Tim Floreen,Tattoo Atlas,"Young Adult, LGBT, Science Fiction, Mystery, Thriller, Fiction, Contemporary",1
Tim Floreen,Willful Machines,"Young Adult, LGBT, Science Fiction, Romance, Dystopia, Queer, M M Romance",1
Tim O'Brien,The Things They Carried,"Fiction, Historical Fiction, Classics, War, Short Stories, School, Historical",1
Tina Radziszewicz,"Ready or Not? A Girl's Guide to Making Her Own Decisions About Dating, Love and Sex",Nonfiction,1
Tite Kubo,Bleach Vol. 21: Be My Family or Not,"Manga, Fantasy, Graphic Novels, Comics, Shonen, Fiction, Action",1
Tobly McSmith,Act Cool,"LGBT, Young Adult, Contemporary, Queer, Romance, Transgender, Fiction",1
Tobly McSmith,Stay Gold,"LGBT, Young Adult, Romance, Contemporary, Queer, Audiobook, Fiction",1
Todd Parr,Esta be ser Diferent,NA,1
Todd Parr,The Family Book,"Picture Books, Family, Childrens, LGBT, Banned Books, Storytime, Adoption",1
Tom Ellen,A Totally Awkward Love Story,"Young Adult, Romance, Contemporary, Fiction, Humor, Young Adult Contemporary, Young Adult Romance",1
Tom Percival,Perfectly Normal,"Picture Books, Childrens, LGBT, Fiction, Storytime, Emotion, Family",1
Tom Pomplun,Graphic Classics: Bram Stoker,"Horror, Graphic Novels, Fantasy",1
Tom Pomplun,Graphic Classics: Edgar Allan Poe,"Graphic Novels, Horror, Comics, Fiction, Graphic Novels Comics, Classics, Fantasy",1
Tom Pomplun,Graphic Classics: Mark Twain,"Graphic Novels, Classics, Comics, Humor, Short Story, Graphic Novels Comics",1
Tom Ryan,I Hope You're Listening,"Mystery, Young Adult, LGBT, Thriller, Contemporary, Mystery Thriller, Fiction",1
Tom Ryan,When You Get the Chance,"LGBT, Contemporary, Young Adult, Queer, Fiction, Lesbian, Young Adult Contemporary",1
Tomi Adeyemi,Children of Blood and Bone,"Fantasy, Young Adult, Fiction, Young Adult Fantasy, Magic, Audiobook, Romance",1
Tomie dePaola,Legend of the Bluebonnet,"Picture Books, Childrens, Fiction, Cultural, Folklore, Historical, Native Americans",1
Toni Medina,I am Alfonso Jones,"Graphic Novels, Young Adult, Fiction, Realistic Fiction,Comics, Contemporary, Social Justice",1
Toni Morrison,Beloved,"Fiction, Classics, Historical Fiction, Magical Realism, Literature, Historical, School",1
Toni Morrison,Love,"Fiction, Classics, African American, Literary Fiction, Literature, Contemporary, Novels",1
Toni Morrison,Peeny Butter Fudge,"Picture Books, Family, Childrens, Food, African American, Cooking, Fiction",1
Toni Morrison,Sula,"Fiction, Classics, Historical Fiction, African American, Literary Fiction, Novels, Literature",1
Toni Morrison,Tar Baby,"Fiction, Classics, African American, Literary Fiction, Novels, Literature, Race",1
Toni Morrison,The Bluest Eye,"Fiction, Classics, Historical Fiction, African American, Race, Banned Books, Literature",1
Tony Johnston,Any Small Goodness,"Realistic Fiction, Middle Grade, Fiction, Childrens, Young Adult, Cultural, Juvenile",1
Tony Johnston,Day of the Dead,"Picture Books, Holiday, Childrens, Halloween, Cultural, Nonfiction, Family",1
Tony Medina,I Am Alfonso Jones,"Graphic Novels, Young Adult, Fiction, Realistic Fiction,Comics, Contemporary, Social Justice",1
Tonya Bolden,Changing the Equation: 50+ US Black Women in STEM,"Nonfiction, Science, Middle Grade, Biography, Banned Books, Childrens, African Americans",1
Traci M. Knight,"RIPPED-APART Understanding, Coping and Living with Gender Dysphoria",,1
Traci Sorell,At the Mountain's Base,"Picture Books, Historical Fiction, Family, Childrens, Poetry, War, Realistic Fiction",1
Traci Sorell,We Are Grateful: Otsaliheliga,"Picture Books, Nonfiction, Childrens, Family, Native Americans, Cultural, Nature",1
Travis Dandro,King of King Court,,1
Trevor Noah,Born a Crime: Stories From a South African Childhood,"Nonfiction, Memoir, Biography, Audiobook, Humor, Autobiography, Africa",1
Trinity Neal,My Rainbow,"Picture Books, LGBT, Family, Childrens, African American, Queer",1
Trish Cook,"Full, Full, Full of Love","Picture Books, Childrens, Family, Food, African American, Poetry, Cultural",1
Trish Cook,Notes from the Blender,"Young Adult, Realistic Fiction, Contemporary, High School, Romance, Humor, Teen",1
Trish Doller,Something Like Normal,"Young Adult, Romance, New Adult, Contemporary, Military Fiction, Realistic Fiction, Contemporary Romance",1
"Troy ""Trombone Short"" Andrews",The 5 O'Clock Band,"Picture Books, Music, Biography, Nonfiction, Childrens, African American",1
"Troy ""Trombone Short"" Andrews",Trombone Shorty,"Picture Books, Biography, Music, Nonfiction, Childrens, African American, Memoir",1
Trudy Ludwig,The Power of One: Every Act of Kindness Counts,"Picture Books, Childrens, Inspirational, Storytime, Emotion, Fiction, 1st Grade",1
Truman Capote,In Cold Blood,"Nonfiction, Classics, True Crime, Crime, Mystery, History, Thriller",1
Trung Le Nguyen,The Magic Fish,"Graphic Novels, LGBT, Young Adult, Comics, Queer, Fantasy, Fiction",1
Tucker Shaw,The Hookup Artist,"Young Adult, Romance, LGBT, Contemporary, Fiction, Gay",1
Tyler Curry,A Peacock Among Pigeons,"Picture Books, LGBT, Childrens, Realistic Fiction",1
Tyler Feder,Bodies Are Cool,"Picture Books, Childrens, Disability, LGBT, Nonfiction, Queer, Feminism",1
Uk-Bae Lee,When Spring Comes to the DMZ,"Picture Books, Childrens, Nature, War, Asian Literature, Nonfiction, Asia",1
Unclear,Bible,,1
Unclear,New American Bible,,1
Unclear,Oxford Annotated Bible,,1
Unclear,Holy Bible,,1
Useni Eugene Perkins,Hey Black Child,"Picture Books, Poetry, Childrens, African American, Cultural, Race, Nonfiction",1
Uzodinma Iweala,Speak No Evil,"Fiction, LGBT, Contemporary, Queer, Young Adult, Audiobook",1
V.C. Andrews,Flowers in the Attic,"Fiction, Horror, Young Adult, Classics, Mystery, Gothic, Thriller",1
V.E. Schwab,The Invisible Life of Addie LaRue,"Fantasy, Fiction, Romance, Historical Fiction, Audiobook, Adult, Historical",1
V.S. Santoni,I'm a Gay Wizard,"Fantasy, LGBT, Young Adult, Queer, Fiction, Magic, Gay",1
Val Emmich,Dear Evan Hansen: The Novel,"Young Adult, Contemporary, Fiction, Mental Health, Audiobook, Realistic Fiction, LGBT",1
Vanita Oelschlager,A Tale of Two Daddies,"Picture Books, LGBT, Childrens, Family, Fiction, Queer, M M Romance",1
Varian Johnson,My Life as a Rhombus,"Young Adult, Fiction, Realistic Fiction, Teen, High School, Middle Grade, Young Adult Contemporary",1
Varian Johnson,The Parker Inheritance,"Mystery, Middle Grade, Historical Fiction, Realistic Fiction, Fiction, Historical, Childrens",1
Varian Johnson,What Were the Negro Leagues?,"Nonfiction, Sports, History, Baseball, African American, Childrens",1
Vashti Harrison,Little Leaders: Bold Women in Black History,"Nonfiction, Picture Books, Biography, History, Childrens, Feminism, Middle Grade",1
Vashti Harrison,Little Legends: Exceptional Men in Black History,"History, Nonfiction, Childrens, Biography, Picture Books, African American, Middle Grade",1
Vaunda Michaux Nelson,"The Book Itch: Freedom, Truth and Harlem's Greatest Books Store","Picture Books, History, Nonfiction, Biography, African American, Books About Books",1
Veera Hiranandani,Night Diary,"Historical Fiction, Middle Grade, Fiction, Young Adult, Historical Fiction, India, Childrens",1
Vegas Tenold,Everything You Love Will Burn: Inside the Rebirth of White Nationalism in America,"Politics, Nonfiction, Race, History, Sociology, American History, Social Justice",1
Verna Aardema,Why Mosquitos Buzz in People's Ears: A West African Tale,"Picture Books, Childrens, Africa, Animals, Folklore, Fiction",1
Veronica Chambers,"Celia Cruz, Queen of Salsa","Picture Books, Biography, Music, Nonfiction, Childrens, Cultural, History",1
Veronica Rossi,Under the Never Sky,"Young Adult, Dystopia, Romance, Fantasy, Science Fiction, Fiction, Post Apocalyptic",1
Veronica Roth,Allegiant,"Young Adult, Dystopia, Fiction, Fantasy, Science Fiction, Romance, Adventure",1
Victoria Jamieson,Roller Girl,"Graphic Novels, Middle Grade, Realistic Fiction, Comics, Sports, Fiction, Young Adult",1
